sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
2357,0,81,11,2017,11180,8322,4709,7848,2957,1965,3090
2358,0,63,1,384328,103651,3430,7019,10739,2940,2766,2623
2359,0,54,24,23833,2468,11542,5046,6514,2198,1631,1239
2360,0,44,48,25264,8169,2852,5618,1714,2771,4697,1631
2361,0,54,47,58194,5947,4355,3688,5498,4722,3165,2484
2362,0,70,67,6657,12105,13239,1082,3995,3524,2777,3408
2363,0,61,41,637611,139774,6897,12115,8184,6170,5223,2419
2364,0,41,35,1004659,87854,9799,29700,8882,2634,1066,449
2365,0,26,27,5538,28119,9702,1197,11429,2682,2827,2477
2366,0,24,24,75783,27760,15463,14910,18483,7230,2148,2529
2367,0,17,21,388581,361994,15816,17758,6121,8183,3159,3497
2368,0,37,29,19294,17734,13803,13727,7223,6381,4507,1887
2369,0,48,41,13853,12511,6184,13743,7627,6766,4512,2378
2370,0,35,37,1563610,167529,40806,14223,3793,6874,4968,838
2371,0,63,47,403439,30336,4785,9501,7157,18137,2760,1594
2372,0,66,48,14451,11071,20975,7705,11253,7162,3460,3266
2373,0,63,50,3955,11319,6120,14135,5541,5087,2039,2452
2374,0,78,61,202506,21144,29435,2750,4642,8593,5968,1600
2375,0,69,66,122010,20827,14086,9365,32774,7554,2084,1581
2376,0,69,63,114016,20196,12448,14792,6804,7194,2501,2293
2377,0,66,53,35350,34098,13975,3696,9046,5120,5889,2547
2378,0,75,50,14132,7382,9031,2724,2346,8089,3411,1566
2379,0,64,74,32581,8591,63368,11293,7083,4956,836,2049
2380,0,50,88,5492,15919,49648,32347,10149,3209,1785,3114
2381,0,50,93,13523,24931,10570,12713,4975,4794,4210,2651
2382,0,47,87,68988,9603,2712,2723,1325,4914,956,350
2383,0,50,75,16805,27966,33120,18747,5434,6435,2664,838
2384,0,63,60,14751,23153,13913,9258,7193,5777,4167,1275
2385,0,57,53,80493,46787,9048,12555,3676,4121,2455,2797
2386,0,38,69,14048,11662,14092,14087,4208,1711,2639,1319
2387,0,37,67,58150,32776,23611,21117,6269,5188,2540,1997
2388,0,17,51,91844,37614,1808,4589,2845,796,1292,397
2389,0,17,66,11831,16224,24069,14994,4961,3488,3261,1509
2390,0,40,53,21247,14244,10869,1428,4948,9380,2134,2479
2391,0,40,51,11486,25164,18286,8882,5887,3556,4032,1325
2392,0,64,60,22380,16107,3892,4478,5258,6302,2930,2295
2393,0,67,40,27071,55087,4349,13330,5481,6035,3787,1235
2394,0,51,56,14819,13873,52635,10684,9378,5511,2393,2931
2395,0,57,63,46830,11436,26290,6547,6268,6022,2993,3255
2396,0,48,61,20281,91606,23464,13124,23703,13469,2897,834
2397,0,50,63,57364,68470,3511,23573,22178,8855,2972,2007
2398,0,47,47,124875,76562,38588,13863,31725,6398,1912,2196
2399,0,41,41,261382,70393,71694,23569,16404,13886,4977,1508
2400,0,41,43,15470,47113,17845,4578,8184,7608,2343,3845
2401,0,35,43,551705,35124,6233,7066,5452,2137,2225,2462
2402,0,30,38,311267,25834,4823,2485,1092,1169,827,640
2403,0,30,41,5707,23562,23161,21811,6657,5453,2450,2373
2404,0,40,44,10741,14313,3894,9982,4852,7597,3899,3225
2405,0,37,47,232468,106771,30364,9158,10791,4219,6460,1813
2406,0,44,63,128066,20677,29392,18362,8891,5974,2473,3883
2407,0,51,50,14078,34022,16425,2399,12569,8146,778,2002
2408,0,37,57,21076,31381,45654,9391,20135,4538,5033,3013
2409,0,51,66,22437,18992,17147,9832,8733,7553,6115,1675
2410,0,50,78,7739,2270,48301,6684,2865,3336,3525,2478
2411,0,40,94,6261,11878,54403,14162,7959,4554,2711,1891
2412,0,50,96,2906,8005,19643,6764,2155,5229,2114,1473
2413,0,38,100,6749,19558,15737,23770,3822,2948,2894,2479
2414,0,27,69,323060,31567,6607,1603,1456,924,674,315
2415,0,44,44,20100,54606,4632,12542,14676,23477,5176,2424
2416,0,34,51,37221,18852,95370,4444,4890,5584,3128,2238
2417,0,34,57,20195,26195,111963,5005,5140,6257,3086,1673
2418,0,47,70,7169,17274,23715,1020,2298,4005,1333,2273
2419,0,30,80,20588,42270,18152,4601,4692,4979,1701,1862
2420,0,29,78,13861,12301,50704,1755,1695,2488,2384,1470
2421,0,34,75,74002,6360,10511,11341,1405,1705,2078,1047
2422,0,37,69,11840,22846,7920,20160,13016,7025,2862,1488
2423,0,35,83,44296,31873,100618,12314,14399,8894,2478,1605
2424,0,61,69,17121,7371,13582,2439,4896,12554,2289,1416
2425,0,56,74,6960,15319,22192,64982,8323,3867,3828,2566
2426,0,60,81,3952,7218,21639,5070,5964,6196,2348,2115
2427,0,70,69,14186,11071,5208,7267,2901,4840,2891,4402
2428,0,63,67,3966,22634,8293,13964,7538,9979,1714,2142
2429,0,74,61,14180,13704,22844,18521,11204,6287,1554,2402
2430,0,53,54,251024,38444,26857,5800,3724,1738,1326,953
2431,0,48,50,4494,37495,17309,4477,12086,6713,3175,904
2432,0,38,43,10753,38818,9185,3757,4846,3900,2301,2600
2433,0,44,44,18917,5660,21391,12282,11005,9118,2738,2372
2434,0,53,48,6579,27333,22297,25355,8189,4252,6901,2900
2435,0,43,50,6559,38650,12960,7047,6885,2788,2145,2700
2436,0,50,63,1615,7646,21564,8803,9582,6164,9165,2454
2437,0,41,64,17228,13424,34105,3470,6198,4200,1653,1896
2438,0,43,54,11355,43473,12607,4326,3534,4335,4580,7681
2439,0,40,69,79666,17394,24720,48331,9385,2913,1491,2806
2440,0,50,67,24809,3894,11509,8292,2927,11023,3120,1225
2441,0,43,56,12398,66417,30411,18366,23782,5526,5761,2170
2442,0,44,64,93929,9143,7070,1395,648,1539,697,603
2443,0,44,47,309319,24945,7005,1951,2692,1013,1129,406
2444,0,27,47,19994,28173,41154,12174,10307,6693,5231,3611
2445,0,35,54,2409,12817,16315,5674,1824,3178,2431,2273
2446,0,44,53,15680,24739,15983,13225,9703,12781,5717,2862
2447,0,60,56,261393,16277,6750,2483,1784,3741,1301,864
2448,0,64,56,6965,12355,10046,12828,5397,4609,5459,4310
2449,0,57,60,4563,25187,48930,11303,4932,4044,2591,3368
2450,0,57,44,9902,38869,5463,3274,14285,10594,5720,1504
2451,0,57,53,18588,7769,5257,17205,6364,3947,3873,2032
2452,0,44,53,15762,38911,43539,13279,8509,3539,3267,2951
2453,0,44,53,14184,16373,30024,7901,3865,2655,4024,1727
2454,0,43,70,105926,3558,7850,2348,4380,2622,822,358
2455,0,29,74,22382,39659,40828,32119,6716,3555,3534,2630
2456,0,38,66,22363,40414,27069,2581,4565,6181,5003,2455
2457,0,48,63,11920,12113,33363,2310,10312,6420,3252,1241
2458,0,38,66,36797,10904,14462,2013,1586,2017,973,330
2459,0,61,60,26537,9712,9498,5156,4321,8028,2970,2948
2460,0,53,60,287222,54125,28067,12363,5576,3136,1452,966
2461,0,48,64,12445,24640,68494,10817,4826,8000,2059,2606
2462,0,54,56,1770,30032,7835,19673,17134,10048,1757,2363
2463,0,37,57,51418,7545,6758,1511,3063,866,545,707
2464,0,44,47,75961,19804,3993,484,1786,1723,741,908
2465,0,43,43,1705,17443,25974,7831,4932,3624,2858,1344
2466,0,29,51,16755,31343,40571,2473,5381,3287,2781,1368
2467,0,34,54,168095,29544,45411,4867,5458,6063,1431,2860
2468,0,35,74,6958,12855,38582,6294,10776,5372,3337,1364
2469,0,41,63,152998,24340,6027,10669,5121,5744,2803,2121
2470,0,53,67,14387,16706,48345,11771,7387,11243,1839,1596
2471,0,56,61,127938,24189,7853,20960,22670,5630,1782,1612
2472,0,70,48,5688,9094,2751,4679,4414,7809,2546,1127
2473,0,80,44,17322,13685,3704,5624,8515,6689,3694,2911
2474,0,77,24,171103,47551,5464,7969,10626,5651,2876,1939
2475,0,75,26,5420,26164,23716,7930,17796,6101,1208,1607
2476,0,47,38,30624,70738,92979,9207,9184,3662,1775,2312
2477,0,43,48,87462,11490,21658,5212,5995,8276,2258,2055
2478,0,44,66,2276,5956,16550,3943,5798,2947,1937,4574
2479,0,47,64,8353,27388,20371,3478,8199,5992,5569,1371
2480,0,70,67,13815,3525,31660,7997,6250,12432,2787,1819
2481,0,60,54,55546,22956,2930,3454,2202,2007,1436,450
2482,0,64,56,21157,6243,14326,28908,8945,9128,1985,1335
2483,0,67,47,380067,28571,2339,5732,8679,6630,2782,5636
2484,0,67,30,43694,12165,4671,5605,11150,5667,1358,3198
2485,0,74,40,15683,13707,8592,9844,19748,3679,2703,2944
2486,0,69,34,6596,12141,18437,3933,7877,4206,4727,3041
2487,0,77,51,20957,1528,16986,1311,3383,6846,1972,1333
2488,0,61,50,178823,122926,16903,26616,10407,10602,3573,1868
2489,0,50,51,329687,60751,40384,6741,17755,3692,3218,1691
2490,0,43,50,4453,25864,18828,9009,3675,3514,1545,2661
2491,0,21,48,18599,29673,56823,5275,16076,3176,2890,2316
2492,0,23,57,25943,30228,31251,20378,20431,6426,3032,2543
2493,0,23,48,244918,46326,4638,3503,3674,1688,863,723
2494,0,38,48,6574,9872,9773,16983,15032,11159,2808,2612
2495,0,61,43,49916,8875,13966,2796,4041,9473,4414,3273
2496,0,64,29,80780,17643,1609,4268,2086,2973,895,836
2497,0,70,34,145015,86122,11856,7422,5333,6279,5173,2314
2498,0,60,38,18990,29856,38709,11192,1470,6862,2977,2002
2499,0,38,35,239363,107999,43595,23618,15036,6203,6442,2611
2500,0,43,48,42856,24502,48412,3232,5403,15435,7458,1715
2501,0,48,61,14707,23182,33240,5694,9049,7559,2053,2228
2502,0,41,61,206643,89432,109214,17538,5301,10126,2347,1150
2503,0,61,63,3874,6809,4087,5890,4878,4654,3730,2200
2504,0,50,57,298856,24842,20210,1584,1494,2978,465,524
2505,0,50,54,17877,22279,3806,24827,12636,5730,4582,3140
2506,0,48,41,14622,88562,6927,22052,13357,4664,2198,1683
2507,0,41,38,22219,25473,2929,14765,7128,5394,4062,2984
2508,0,56,41,21303,7951,3515,16382,4615,9061,1067,1442
2509,0,40,35,82298,49501,14233,5500,2833,1507,802,679
2510,0,47,48,43598,11650,11352,7523,1813,2099,1217,730
2511,0,50,51,30382,22729,7443,16183,8202,7953,1326,2410
2512,0,47,44,10392,24546,9102,10959,3961,11220,2703,5918
2513,0,60,51,28918,31364,25726,1859,4067,4706,5063,1112
2514,0,77,48,27355,4026,12320,4656,7439,9097,3216,4394
2515,0,70,51,25058,19805,18362,10391,12739,4150,7537,4462
2516,0,64,48,154565,42716,12781,11968,15305,9452,4952,1541
2517,0,83,38,16707,6699,3205,2174,8190,6175,3775,3361
2518,0,69,29,309145,76258,8757,23521,10964,12050,2950,1925
2519,0,66,24,200533,63589,23203,11862,5330,6690,2372,1951
2520,0,64,26,81040,13909,4626,3312,1669,2255,667,584
2521,0,51,29,13218,33901,8703,7594,10127,7245,1757,2179
2522,0,53,41,11469,18581,16329,20783,6163,6380,2666,2894
2523,0,57,43,19277,14062,3695,10145,7903,3508,3458,4131
2524,0,54,51,87867,7238,7103,2542,1608,1177,981,534
2525,0,41,56,54538,22443,11950,1625,2290,1471,664,642
2526,0,43,41,11355,35428,4501,5064,6434,5686,7876,1612
2527,0,48,38,26614,37436,14306,4250,9799,11673,2366,2289
2528,0,56,41,36609,5606,27091,9322,10554,6756,3596,2264
2529,0,60,38,222272,69357,21312,8330,7268,5595,980,2664
2530,0,61,54,7531,11899,38098,7305,13570,8510,3796,3107
2531,0,54,61,85506,11325,4622,6394,2580,2073,1139,643
2532,0,44,64,74563,13346,35733,20761,10892,4138,3424,5418
2533,0,51,74,50380,39300,40037,5263,2709,7912,4040,7028
2534,0,41,77,14171,26218,47349,18722,7568,5328,2947,3027
2535,0,53,78,1761,4190,10049,3282,8121,6450,4104,2151
2536,0,53,67,135506,46728,22963,26471,11622,6582,6369,2884
2537,0,50,67,24899,11771,10409,8087,7344,1826,2719,1153
2538,0,50,47,133009,107843,18715,6190,9708,8966,3939,3877
2539,0,38,56,8091,8826,25864,7705,5313,4339,1150,1479
2540,0,40,61,14968,29552,52268,8175,9830,6377,4091,1913
2541,0,51,47,16535,24679,6776,1207,4789,7487,4187,2075
2542,0,53,51,62054,13340,4830,556,2774,1369,790,380
2543,0,43,40,90551,48015,10245,27366,14206,3412,1682,2315
2544,0,34,34,207669,26263,17850,5079,3604,1305,1500,976
2545,0,30,37,53334,33087,3422,9852,3982,8926,3334,3282
2546,0,41,40,36145,16680,4430,6991,6116,4961,2566,2080
2547,0,44,29,86401,112589,21924,6174,6875,7794,4336,2181
2548,0,53,29,120249,34277,24412,3419,5632,4226,1502,4589
2549,0,48,29,256417,3775,940,435,401,578,149,141
2550,0,51,27,475713,56674,25431,6628,12176,21909,5524,2597
2551,0,67,41,9877,4822,4839,6419,1536,5018,2635,1921
2552,0,75,44,25351,33552,39364,7787,10495,10709,6043,2284
2553,0,77,61,29177,7744,25853,5694,8100,6000,4024,2332
2554,0,67,66,15318,52140,21305,20530,11087,8654,3017,1601
2555,0,56,64,173673,25081,19715,9182,5863,5149,2264,4272
2556,0,54,56,25602,30523,7286,6044,9254,5010,2450,3240
2557,0,51,53,6887,18138,28192,2073,2693,4736,2050,4749
2558,0,47,67,32866,8736,41081,4189,3600,3290,1932,3145
2559,0,43,67,8322,27675,23999,12534,9504,4017,3294,693
2560,0,35,80,85459,10381,6786,10581,6602,1420,926,1012
2561,0,43,77,4635,15982,17785,6129,2974,9200,2333,2295
2562,0,47,69,57721,17629,35197,18098,13377,5934,3368,4651
2563,0,54,57,57826,12601,3514,1348,1596,2647,937,319
2564,0,53,37,58062,44378,3361,1298,1103,1976,1113,403
2565,0,48,37,14116,31283,20936,15949,6596,9341,2206,3389
2566,0,40,21,469947,197420,62763,2740,10505,10008,3493,5485
2567,0,34,29,101859,59952,39878,7607,7739,8967,4581,1903
2568,0,34,61,21616,40322,132256,16475,3803,7568,1427,2429
2569,0,40,64,30457,11396,11072,25771,6648,12686,4517,5932
2570,0,41,83,4949,28093,79749,8729,5808,4693,2255,2555
2571,0,27,77,227583,54490,13445,3664,5921,1580,2406,296
2572,0,29,60,55761,47425,25808,6120,2607,3447,1425,908
2573,0,17,47,189743,23327,4220,3475,3714,2817,934,252
2574,0,40,37,24230,11159,16565,16272,22314,15381,2446,2071
2575,0,60,41,7014,17536,3562,10568,6019,5191,3880,1765
2576,0,70,37,1579,20934,6108,5973,9888,5612,3858,1160
2577,0,77,35,13869,22161,5354,4183,13969,5270,6590,4233
2578,0,66,26,146526,26410,2114,13002,12152,5961,5420,5197
2579,0,75,24,13779,13197,8764,4334,10730,9020,2996,1569
2580,0,70,40,4053,21084,30806,22792,3362,9098,4531,2033
2581,0,67,38,148037,19511,4209,929,4127,2569,1184,891
2582,0,64,51,25897,14866,21664,8287,3888,4473,5572,2572
2583,0,56,53,10031,15968,10211,4582,11890,4737,2908,1961
2584,0,57,40,4760,25619,4695,10578,7276,5560,3883,1937
2585,0,63,61,16279,6356,15256,16672,2288,6807,1785,1902
2586,0,64,48,52828,10785,3400,1679,1944,2042,699,702
2587,0,66,54,10317,11427,20591,3021,7746,6325,5546,3037
2588,0,67,54,36263,26452,8785,4685,6510,5865,3775,1839
2589,0,67,35,14021,23168,1555,8164,3446,6402,3556,2289
2590,0,44,29,59865,12581,1567,1404,2898,181,254,207
2591,0,35,17,22196,62155,11045,12216,18738,5588,5727,3713
2592,0,37,20,14845,18194,4339,7305,3232,5692,3597,1460
2593,0,40,20,65046,53444,14837,8228,6620,19797,4394,1789
2594,0,63,27,140262,66537,10250,22817,9810,12485,5899,3000
2595,0,83,37,8152,7928,5361,8871,4954,11253,2890,1988
2596,0,75,50,11277,9337,21014,8299,3326,3183,5081,2859
2597,0,64,66,12334,29072,65471,7179,9428,9043,5683,2621
2598,0,70,69,29397,16705,5856,14586,3667,8358,4287,1523
2599,0,53,66,35285,75734,26577,19174,21911,9758,6538,3157
2600,0,56,57,25652,12328,5882,15945,11194,3956,2862,4561
2601,0,60,48,17620,21079,10043,10310,6989,5373,1680,4240
2602,0,51,53,20910,28490,23305,21286,9265,6827,3112,4364
2603,0,54,66,9888,5838,10484,17044,6244,3934,4821,3290
2604,0,63,60,18639,9385,4376,3248,5692,4126,3350,1837
2605,0,70,60,10883,10040,9600,8340,10217,8762,2958,2858
2606,0,66,48,211477,15931,3202,1776,1321,1151,278,255
2607,0,74,29,4931,14742,5871,213,3085,4828,3064,1709
2608,0,64,29,20638,51049,10758,19097,9242,9182,4585,3827
2609,0,56,35,23548,20988,19691,23973,14268,9167,5515,2874
2610,0,69,38,138085,39749,13937,11657,16350,12445,2451,2954
2611,0,61,57,10161,8801,22872,12172,2766,4081,5347,4150
2612,0,56,74,17486,17350,37604,13378,3100,4950,2121,5194
2613,0,54,75,166327,29113,47119,9250,9750,10920,4754,3658
2614,0,47,91,54125,20445,34769,26648,2056,6088,3090,1759
2615,0,35,80,36033,22323,11660,3033,2504,1138,1314,1400
2616,0,44,74,23930,6519,18034,7504,10360,6386,4770,3350
2617,0,56,66,16162,10278,3429,9649,6310,9482,2363,2768
2618,0,60,54,11681,31770,9754,18383,5383,6576,5198,4028
2619,0,57,53,129687,33513,13832,8589,2916,1402,1230,1863
2620,0,54,50,1235926,15455,9504,6420,2194,5058,1054,1375
2621,0,47,51,18628,25174,26100,2088,9125,8323,3530,2265
2622,0,47,50,15902,43154,29483,8182,12202,8973,3051,3225
2623,0,69,57,9160,5211,12174,9602,2510,7192,1610,2936
2624,0,64,54,7734,48707,24511,9194,7670,7630,2624,2650
2625,0,56,47,134713,81135,17568,7160,4931,6576,2601,1056
2626,0,56,57,71663,17556,68999,11456,11045,11927,4895,1721
2627,0,50,54,18485,22415,29403,4523,7398,6838,2639,2962
2628,0,63,56,19223,21664,13301,18096,10274,17415,3398,1393
2629,0,69,69,7142,22852,40171,10330,15681,9852,3051,4264
2630,0,78,57,40673,18542,16795,6808,3575,12144,5139,1588
2631,0,64,54,795471,68318,40433,18012,17244,4239,2663,4069
2632,0,66,56,11217,11426,16966,2191,3483,12263,2474,2377
2633,0,66,40,9000,36887,6340,7638,27767,7604,1450,3979
2634,0,56,30,112152,43366,15122,2096,13621,5330,2509,2818
2635,0,66,34,27756,29475,19906,16159,4954,6663,3034,3814
2636,0,60,37,12956,20333,22362,19365,4442,13589,2487,3047
2637,0,56,50,10502,13668,13280,1161,3572,2934,4332,2620
2638,0,60,53,8543,30020,18366,5014,21216,7137,1770,2417
2639,0,56,51,16707,48865,30867,22875,21891,6929,2897,4543
2640,0,56,53,15134,13848,28413,2028,3870,7730,7242,3024
2641,0,66,47,95017,18811,4160,13051,13267,12086,5423,3577
2642,0,53,54,443199,21932,8318,12341,3035,1361,1188,507
2643,0,48,47,194897,93367,23614,7094,4417,5531,7120,2650
2644,0,54,34,7112,11538,6397,4859,13675,7915,2636,2700
2645,0,38,26,111886,75659,11143,7386,9875,6116,3963,4087
2646,0,63,14,389342,18521,6107,3791,9251,10243,3904,7146
2647,0,77,26,35235,24640,29683,9560,5007,11111,3719,2561
2648,0,61,37,64801,18683,12155,6334,2150,2891,629,622
2649,0,80,47,9333,8454,9004,8267,7408,11751,4196,5138
2650,0,74,54,6252,22329,12086,8649,7738,7840,2495,2590
2651,0,67,38,22090,45097,4417,8400,16340,5346,3682,6488
2652,0,83,26,10644,11967,3355,1775,3160,6833,4604,2464
2653,0,78,17,6961,19915,5072,3455,4230,7486,4400,2076
2654,0,77,14,49795,30815,7672,11700,13635,8142,2946,2236
2655,0,77,17,14409,38485,6210,7894,7712,4416,5852,4537
2656,0,67,29,19992,13359,15258,5529,9174,5888,4273,3731
2657,0,56,29,525552,75567,14546,12021,4308,7678,2042,1351
2658,0,63,26,6198,17361,7292,2129,13254,9946,5979,2375
2659,0,60,34,26664,66350,16145,28828,7529,6527,5328,2728
2660,0,57,30,68100,28854,11376,26980,16307,10287,8277,4593
2661,0,67,34,157675,37391,11439,12378,21204,12389,5297,3271
2662,0,53,44,101268,7803,7059,2330,1408,1314,803,605
2663,0,54,40,31508,54687,10579,10714,5676,5404,5300,1396
2664,0,40,17,1008326,67788,3866,2618,8819,2510,1322,771
2665,0,26,30,539085,53188,69791,50156,40437,8796,6842,2676
2666,0,38,26,37003,17149,15730,3882,7680,7892,1936,3408
2667,0,47,27,7236,26113,12239,1942,10915,7122,1404,3884
2668,0,63,53,35612,5560,5873,20100,11169,5492,3175,3360
2669,0,75,41,48828,32899,5368,12518,14407,8441,7037,3070
2670,0,74,37,294363,14248,5810,1020,495,3872,589,853
2671,0,66,48,10741,21596,22907,19077,8775,5864,4514,1921
2672,0,61,30,16639,43569,3224,8133,6448,5424,3669,1339
2673,0,53,26,330829,53376,7459,5516,13238,6122,3542,2811
2674,0,54,24,29059,16249,9590,2162,12762,5640,3632,2079
2675,0,67,7,34255,28608,6745,4351,21882,14666,3608,2771
2676,0,60,17,460639,108622,83179,11950,7783,7933,2731,4219
2677,0,60,24,65857,15707,4628,2030,2535,1716,939,483
2678,0,50,29,80253,100157,24806,43012,7071,13126,5049,3030
2679,0,47,41,452430,17277,20246,12370,31303,13978,5737,4430
2680,0,53,29,422052,164016,27022,17107,31117,15544,5202,4312
2681,0,60,35,179738,53188,44362,4849,10633,14693,4381,5090
2682,0,61,37,34132,24017,19985,8680,8466,4888,3126,1131
2683,0,57,37,55212,25022,11348,13499,18814,9312,8090,2920
2684,0,57,50,70345,34848,17446,13824,4046,6090,3346,1577
2685,0,61,56,47996,15367,30513,15658,7975,12721,5064,1359
2686,0,56,53,25406,51323,12841,20186,10263,5240,4078,1775
2687,0,53,56,19222,23936,20392,9643,9346,7458,4910,4876
2688,0,51,57,18666,33517,42724,14081,24933,6512,3284,3962
2689,0,56,50,169203,17416,16595,12887,19291,14503,10389,5839
2690,0,67,48,21287,41616,13445,15548,10480,14619,3505,4321
2691,0,67,47,22810,34643,33273,14108,19985,12240,4799,2670
2692,0,83,40,11526,23580,8484,6914,4506,12026,4407,4401
2693,0,78,30,102399,25381,3968,7239,12633,7631,3908,5384
2694,0,83,30,229272,6994,2140,3769,2410,4237,1461,582
2695,0,88,29,33893,44861,19606,20431,2462,21348,2948,4467
2696,0,80,43,3406,14868,19429,34850,7493,10373,3721,2213
2697,0,69,60,23882,30545,17672,40158,10551,6196,2900,7003
2698,0,44,67,257760,25003,12471,23841,5097,1733,2651,1871
2699,0,43,60,8464,29170,9090,3874,17505,8288,6472,1771
2700,0,37,50,36200,47528,28738,6772,10253,5931,2904,9491
2701,0,41,51,11144,16180,46230,9152,7951,9074,4631,2603
2702,0,56,43,11149,19049,8886,9315,10070,5863,2884,2657
2703,0,48,57,39338,9657,9211,6023,2677,1930,960,713
2704,0,56,70,15210,10100,27892,13260,2950,8320,5133,1978
2705,0,61,56,88553,12194,4140,2019,1677,3589,1252,913
2706,0,56,60,23821,37342,18595,17227,9537,6132,2862,1962
2707,0,51,56,83903,24038,20650,1890,2827,2439,1122,829
2708,0,48,50,266257,23789,13893,24229,10525,7631,3297,5537
2709,0,38,57,194628,41720,35158,11408,6628,7010,5094,2869
2710,0,43,61,17775,29450,38217,11288,6223,10340,1395,2956
2711,0,38,50,175972,12281,2791,351,764,449,439,177
2712,0,44,48,29979,14573,9292,13510,7610,9232,7626,2985
2713,0,47,43,23753,22399,8966,8319,8341,3796,3657,3564
2714,0,48,37,13797,49240,28290,18212,11457,13345,7290,1655
2715,0,64,51,21381,9347,23734,1046,8861,6409,4298,3099
2716,0,57,51,11883,42681,24859,13615,4075,8867,5222,2882
2717,0,63,61,48541,11262,28255,3828,3528,7535,1776,3485
2718,0,66,63,330616,7074,5058,2292,1518,2874,957,650
2719,0,64,67,20022,11791,10406,39479,6972,10955,6723,4950
2720,0,57,74,14581,24780,29189,26087,12678,4282,3220,7897
2721,0,47,80,2112,11394,13981,58319,10147,4445,2597,2336
2722,0,41,84,23066,10048,8149,15923,6268,3991,4342,2110
2723,0,51,78,5808,3437,7945,8043,8102,8406,3095,3370
2724,0,51,80,68753,17937,18691,12381,2862,2505,976,636
2725,0,66,66,28283,14023,13262,8825,5722,10232,6976,4204
2726,0,60,53,65729,29501,9046,1784,1701,2077,925,1600
2727,0,57,44,11499,27673,8011,11451,10753,17409,11683,6997
2728,0,67,44,2760,12986,3915,36086,6084,6680,2663,6070
2729,0,57,44,27170,31051,23278,14167,15485,7006,5240,1993
2730,0,75,50,20355,10243,4394,5830,4928,6759,7397,3290
2731,0,74,48,26439,13836,2063,6086,6220,6583,2144,4851
2732,0,64,35,438996,23382,9865,1753,1759,2230,1210,957
2733,0,77,38,22810,6766,5004,15198,4906,8105,3393,2543
2734,0,77,43,5276,7918,9133,8898,7559,10020,1278,3257
